product_id,quantity_sold,sale_date,total_amount
8732,2,2024-12-02,200
8733,3,2024-12-03,300
8734,4,2024-12-04,400
8735,5,2024-12-05,500
8736,1,2024-12-06,100
8737,2,2024-12-07,200
8738,3,2024-12-08,300
,4,2024-12-09,400
8740,5,2024-12-10,500
8741,,2024-12-11,100
8742,2,2024-12-12,200
8743,3,2024-12-13,300
8744,4,2024-12-14,400
8745,5,2024-12-15,500
8746,1,2024-12-16,100
8747,2,2024-12-17,200
8748,3,2024-12-18,300
8749,4,2024-12-19,400
8750,5,2024-12-20,500
8751,1,2024-12-21,100
8752,2,2024-12-22,200
8753,3,2024-12-23,300
8754,4,2024-12-24,400
8755,5,2024-12-25,500
,1,2024-12-26,100
8757,2,2024-12-27,200
8758,3,2024-12-28,300
8759,4,2024-12-29,
8760,5,2024-12-30,500
8761,1,2024-01-01,100
8762,2,2024-01-02,200
8763,3,2024-01-03,300
8764,,2024-01-04,100
8765,5,2024-01-05,500
8766,1,2024-01-06,100
8767,2,2024-01-07,200
8768,3,2024-01-08,300
8769,4,2024-01-09,400
8770,5,2024-01-10,500
8771,1,2024-01-11,100
8772,2,2024-01-12,200
,3,2024-01-13,300
8774,4,2024-01-14,400
8775,5,2024-01-15,500
8776,1,2024-01-16,100
8777,2,2024-01-17,200
8778,3,2024-01-18,300
8779,4,2024-01-19,400
8780,5,2024-01-20,500
8781,1,2024-01-21,100
8782,2,2024-01-22,200
8783,3,2024-01-23,300
8784,4,2024-01-24,400
8785,5,2024-01-25,500
8786,1,2024-01-26,100
8787,,2024-01-27,100
8788,3,2024-01-28,
8789,4,2024-01-29,400
,5,2024-01-30,500
8791,1,2024-01-31,100
8792,2,2024-02-01,200
8793,3,2024-02-02,300
8794,4,2024-02-03,400
8795,5,2024-02-04,500
8796,1,2024-02-05,100
8797,2,2024-02-06,200
8798,3,2024-02-07,300
8799,4,2024-02-08,400
8800,5,2024-02-09,500
8801,1,2024-02-10,100
8802,2,2024-02-11,200
8803,3,2024-02-12,300
8804,4,2024-02-13,400
8805,5,2024-02-14,500
8806,1,2024-02-15,100
,2,2024-02-16,200
8808,3,2024-02-17,300
8809,4,2024-02-18,400
8810,,2024-02-19,100
8811,1,2024-02-20,100
8812,2,2024-02-21,200
8813,3,2024-02-22,300
8814,4,2024-02-23,400
8815,5,2024-02-24,500
8816,1,2024-02-25,100
8817,2,2024-02-26,
8818,3,2024-02-27,300
8819,4,2024-02-28,400
8820,5,2024-02-29,500
8821,1,2024-03-01,100
8822,2,2024-03-02,200
8823,3,2024-03-03,300
,4,2024-03-04,400
8825,5,2024-03-05,500
8826,1,2024-03-06,100
8827,2,2024-03-07,200
8828,3,2024-03-08,300
8829,4,2024-03-09,400
8830,5,2024-03-10,500
8831,1,2024-03-11,100
8832,2,2024-03-12,200
8833,,2024-03-13,100
8834,4,2024-03-14,400
8835,5,2024-03-15,500
8836,1,2024-03-16,100
8837,2,2024-03-17,200
8838,3,2024-03-18,300
8839,4,2024-03-19,400
8840,5,2024-03-20,500
,1,2024-03-21,100
8842,2,2024-03-22,200
8843,3,2024-03-23,300
8844,4,2024-03-24,400
8845,5,2024-03-25,500
8846,1,2024-03-26,
8847,2,2024-03-27,200
8848,3,2024-03-28,300
8849,4,2024-03-29,400
8850,5,2024-03-30,500
8851,1,2024-03-31,100
8852,2,2024-04-01,200
8853,3,2024-04-02,300
8854,4,2024-04-03,400
8855,5,2024-04-04,500
8856,,2024-04-05,100
8857,2,2024-04-06,200
,3,2024-04-07,300
8859,4,2024-04-08,400
8860,5,2024-04-09,500
8861,1,2024-04-10,100
8862,2,2024-04-11,200
8863,3,2024-04-12,300
8864,4,2024-04-13,400
8865,5,2024-04-14,500
8866,1,2024-04-15,100
8867,2,2024-04-16,200
8868,3,2024-04-17,300
8869,4,2024-04-18,400
8870,5,2024-04-19,500
8871,1,2024-04-20,100
8872,2,2024-04-21,200
8873,3,2024-04-22,300
8874,4,2024-04-23,400
,5,2024-04-24,
8876,1,2024-04-25,100
8877,2,2024-04-26,200
8878,3,2024-04-27,300
8879,,2024-04-28,100
8880,5,2024-04-29,500
8881,1,2024-04-30,100
8882,2,2024-05-01,200
8883,3,2024-05-02,300
8884,4,2024-05-03,400
8885,5,2024-05-04,500
8886,1,2024-05-05,100
8887,2,2024-05-06,200
8888,3,2024-05-07,300
8889,4,2024-05-08,400
8890,5,2024-05-09,500
8891,1,2024-05-10,100
,2,2024-05-11,200
8893,3,2024-05-12,300
8894,4,2024-05-13,400
8895,5,2024-05-14,500
8896,1,2024-05-15,100
8897,2,2024-05-16,200
8898,3,2024-05-17,300
8899,4,2024-05-18,400
8900,5,2024-05-19,500
8901,1,2024-05-20,100
8902,,2024-05-21,100
8903,3,2024-05-22,300
8904,4,2024-05-23,
8905,5,2024-05-24,500
8906,1,2024-05-25,100
8907,2,2024-05-26,200
8908,3,2024-05-27,300
,4,2024-05-28,400
8910,5,2024-05-29,500
8911,1,2024-05-30,100
8912,2,2024-05-31,200
8913,3,2024-06-01,300
8914,4,2024-06-02,400
8915,5,2024-06-03,500
8916,1,2024-06-04,100
8917,2,2024-06-05,200
8918,3,2024-06-06,300
8919,4,2024-06-07,400
8920,5,2024-06-08,500
8921,1,2024-06-09,100
8922,2,2024-06-10,200
8923,3,2024-06-11,300
8924,4,2024-06-12,400
8925,,2024-06-13,100
,1,2024-06-14,100
8927,2,2024-06-15,200
8928,3,2024-06-16,300
8929,4,2024-06-17,400
8930,5,2024-06-18,500
8931,1,2024-06-19,100
8932,2,2024-06-20,200
8933,3,2024-06-21,
8934,4,2024-06-22,400
8935,5,2024-06-23,500
8936,1,2024-06-24,100
8937,2,2024-06-25,200
8938,3,2024-06-26,300
8939,4,2024-06-27,400
8940,5,2024-06-28,500
8941,1,2024-06-29,100
8942,2,2024-06-30,200
,3,2024-07-01,300
8944,4,2024-07-02,400
8945,5,2024-07-03,500
8946,1,2024-07-04,100
8947,2,2024-07-05,200
8948,,2024-07-06,100
8949,4,2024-07-07,400
8950,5,2024-07-08,500
8951,1,2024-07-09,100
8952,2,2024-07-10,200
8953,3,2024-07-11,300
8954,4,2024-07-12,400
8955,5,2024-07-13,500
8956,1,2024-07-14,100
8957,2,2024-07-15,200
8958,3,2024-07-16,300
8959,4,2024-07-17,400
,5,2024-07-18,500
8961,1,2024-07-19,100
8962,2,2024-07-20,
8963,3,2024-07-21,300
8964,4,2024-07-22,400
8965,5,2024-07-23,500
8966,1,2024-07-24,100
8967,2,2024-07-25,200
8968,3,2024-07-26,300
8969,4,2024-07-27,400
8970,5,2024-07-28,500
8971,,2024-07-29,100
8972,2,2024-07-30,200
8973,3,2024-07-31,300
8974,4,2024-08-01,400
8975,5,2024-08-02,500
8976,1,2024-08-03,100
,2,2024-08-04,200
8978,3,2024-08-05,300
8979,4,2024-08-06,400
8980,5,2024-08-07,500
8981,1,2024-08-08,100
8982,2,2024-08-09,200
8983,3,2024-08-10,300
8984,4,2024-08-11,400
8985,5,2024-08-12,500
8986,1,2024-08-13,100
8987,2,2024-08-14,200
8988,3,2024-08-15,300
8989,4,2024-08-16,400
8990,5,2024-08-17,500
8991,1,2024-08-18,
8992,2,2024-08-19,200
8993,3,2024-08-20,300
,,2024-08-21,100
8995,5,2024-08-22,500
8996,1,2024-08-23,100
8997,2,2024-08-24,200
8998,3,2024-08-25,300
8999,4,2024-08-26,400
9000,5,2024-08-27,500
9001,1,2024-08-28,100
9002,2,2024-08-29,200
9003,3,2024-08-30,300
9004,4,2024-08-31,400
9005,5,2024-09-01,500
9006,1,2024-09-02,100
9007,2,2024-09-03,200
9008,3,2024-09-04,300
9009,4,2024-09-05,400
9010,5,2024-09-06,500
,1,2024-09-07,100
9012,2,2024-09-08,200
9013,3,2024-09-09,300
9014,4,2024-09-10,400
9015,5,2024-09-11,500
9016,1,2024-09-12,100
9017,,2024-09-13,100
9018,3,2024-09-14,300
9019,4,2024-09-15,400
9020,5,2024-09-16,
9021,1,2024-09-17,100
9022,2,2024-09-18,200
9023,3,2024-09-19,300
9024,4,2024-09-20,400
9025,5,2024-09-21,500
9026,1,2024-09-22,100
9027,2,2024-09-23,200
,3,2024-09-24,300
9029,4,2024-09-25,400
9030,5,2024-09-26,500
9031,1,2024-09-27,100
9032,2,2024-09-28,200
9033,3,2024-09-29,300
9034,4,2024-09-30,400
9035,5,2024-10-01,500
9036,1,2024-10-02,100
9037,2,2024-10-03,200
9038,3,2024-10-04,300
9039,4,2024-10-05,400
9040,,2024-10-06,100
9041,1,2024-10-07,100
9042,2,2024-10-08,200
9043,3,2024-10-09,300
9044,4,2024-10-10,400
,5,2024-10-11,500
9046,1,2024-10-12,100
9047,2,2024-10-13,200
9048,3,2024-10-14,300
9049,4,2024-10-15,
9050,5,2024-10-16,500
9051,1,2024-10-17,100
9052,2,2024-10-18,200
9053,3,2024-10-19,300
9054,4,2024-10-20,400
9055,5,2024-10-21,500
9056,1,2024-10-22,100
9057,2,2024-10-23,200
9058,3,2024-10-24,300
9059,4,2024-10-25,400
9060,5,2024-10-26,500
9061,1,2024-10-27,100
,2,2024-10-28,200
9063,,2024-10-29,100
9064,4,2024-10-30,400
9065,5,2024-10-31,500
9066,1,2024-11-01,100
9067,2,2024-11-02,200
9068,3,2024-11-03,300
9069,4,2024-11-04,400
9070,5,2024-11-05,500
9071,1,2024-11-06,100
9072,2,2024-11-07,200
9073,3,2024-11-08,300
9074,4,2024-11-09,400
9075,5,2024-11-10,500
9076,1,2024-11-11,100
9077,2,2024-11-12,200
9078,3,2024-11-13,
,4,2024-11-14,400
9080,5,2024-11-15,500
9081,1,2024-11-16,100
9082,2,2024-11-17,200
9083,3,2024-11-18,300
9084,4,2024-11-19,400
9085,5,2024-11-20,500
9086,,2024-11-21,100
9087,2,2024-11-22,200
9088,3,2024-11-23,300
9089,4,2024-11-24,400
9090,5,2024-11-25,500
9091,1,2024-11-26,100
9092,2,2024-11-27,200
9093,3,2024-11-28,300
9094,4,2024-11-29,400
9095,5,2024-11-30,500
,1,2024-12-01,100
9097,2,2024-12-02,200
9098,3,2024-12-03,300
9099,4,2024-12-04,400
9100,5,2024-12-05,500
9101,1,2024-12-06,100
9102,2,2024-12-07,200
9103,3,2024-12-08,300
9104,4,2024-12-09,400
9105,5,2024-12-10,500
9106,1,2024-12-11,100
9107,2,2024-12-12,
9108,3,2024-12-13,300
9109,,2024-12-14,100
9110,5,2024-12-15,500
9111,1,2024-12-16,100
9112,2,2024-12-17,200
,3,2024-12-18,300
9114,4,2024-12-19,400
9115,5,2024-12-20,500
9116,1,2024-12-21,100
9117,2,2024-12-22,200
9118,3,2024-12-23,300
9119,4,2024-12-24,400
9120,5,2024-12-25,500
9121,1,2024-12-26,100
9122,2,2024-12-27,200
9123,3,2024-12-28,300
9124,4,2024-12-29,400
9125,5,2024-12-30,500
9126,1,2024-01-01,100
9127,2,2024-01-02,200
9128,3,2024-01-03,300
9129,4,2024-01-04,400
,5,2024-01-05,500
9131,1,2024-01-06,100
9132,,2024-01-07,100
9133,3,2024-01-08,300
9134,4,2024-01-09,400
9135,5,2024-01-10,500
9136,1,2024-01-11,
9137,2,2024-01-12,200
9138,3,2024-01-13,300
9139,4,2024-01-14,400
9140,5,2024-01-15,500
9141,1,2024-01-16,100
9142,2,2024-01-17,200
9143,3,2024-01-18,300
9144,4,2024-01-19,400
9145,5,2024-01-20,500
9146,1,2024-01-21,100
,2,2024-01-22,200
9148,3,2024-01-23,300
9149,4,2024-01-24,400
9150,5,2024-01-25,500
9151,1,2024-01-26,100
9152,2,2024-01-27,200
9153,3,2024-01-28,300
9154,4,2024-01-29,400
9155,,2024-01-30,100
9156,1,2024-01-31,100
9157,2,2024-02-01,200
9158,3,2024-02-02,300
9159,4,2024-02-03,400
9160,5,2024-02-04,500
9161,1,2024-02-05,100
9162,2,2024-02-06,200
9163,3,2024-02-07,300
,4,2024-02-08,400
9165,5,2024-02-09,
9166,1,2024-02-10,100
9167,2,2024-02-11,200
9168,3,2024-02-12,300
9169,4,2024-02-13,400
9170,5,2024-02-14,500
9171,1,2024-02-15,100
9172,2,2024-02-16,200
9173,3,2024-02-17,300
9174,4,2024-02-18,400
9175,5,2024-02-19,500
9176,1,2024-02-20,100
9177,2,2024-02-21,200
9178,,2024-02-22,100
9179,4,2024-02-23,400
9180,5,2024-02-24,500
,1,2024-02-25,100
9182,2,2024-02-26,200
9183,3,2024-02-27,300
9184,4,2024-02-28,400
9185,5,2024-02-29,500
9186,1,2024-03-01,100
9187,2,2024-03-02,200
9188,3,2024-03-03,300
9189,4,2024-03-04,400
9190,5,2024-03-05,500
9191,1,2024-03-06,100
9192,2,2024-03-07,200
9193,3,2024-03-08,300
9194,4,2024-03-09,
9195,5,2024-03-10,500
9196,1,2024-03-11,100
9197,2,2024-03-12,200
,3,2024-03-13,300
9199,4,2024-03-14,400
9200,5,2024-03-15,500
9201,,2024-03-16,100
9202,2,2024-03-17,200
9203,3,2024-03-18,300
9204,4,2024-03-19,400
9205,5,2024-03-20,500
9206,1,2024-03-21,100
9207,2,2024-03-22,200
9208,3,2024-03-23,300
9209,4,2024-03-24,400
9210,5,2024-03-25,500
9211,1,2024-03-26,100
9212,2,2024-03-27,200
9213,3,2024-03-28,300
9214,4,2024-03-29,400
,5,2024-03-30,500
9216,1,2024-03-31,100
9217,2,2024-04-01,200
9218,3,2024-04-02,300
9219,4,2024-04-03,400
9220,5,2024-04-04,500
9221,1,2024-04-05,100
9222,2,2024-04-06,200
9223,3,2024-04-07,
9224,,2024-04-08,100
9225,5,2024-04-09,500
9226,1,2024-04-10,100
9227,2,2024-04-11,200
9228,3,2024-04-12,300
9229,4,2024-04-13,400
9230,5,2024-04-14,500
9231,1,2024-04-15,100
,2,2024-04-16,200
9233,3,2024-04-17,300
9234,4,2024-04-18,400
9235,5,2024-04-19,500
9236,1,2024-04-20,100
9237,2,2024-04-21,200
9238,3,2024-04-22,300
9239,4,2024-04-23,400
9240,5,2024-04-24,500
9241,1,2024-04-25,100
9242,2,2024-04-26,200
9243,3,2024-04-27,300
9244,4,2024-04-28,400
9245,5,2024-04-29,500
9246,1,2024-04-30,100
9247,,2024-05-01,100
9248,3,2024-05-02,300
,4,2024-05-03,400
9250,5,2024-05-04,500
9251,1,2024-05-05,100
9252,2,2024-05-06,
9253,3,2024-05-07,300
9254,4,2024-05-08,400
9255,5,2024-05-09,500
9256,1,2024-05-10,100
9257,2,2024-05-11,200
9258,3,2024-05-12,300
9259,4,2024-05-13,400
9260,5,2024-05-14,500
9261,1,2024-05-15,100
9262,2,2024-05-16,200
9263,3,2024-05-17,300
9264,4,2024-05-18,400
9265,5,2024-05-19,500
,1,2024-05-20,100
9267,2,2024-05-21,200
9268,3,2024-05-22,300
9269,4,2024-05-23,400
9270,,2024-05-24,100
9271,1,2024-05-25,100
9272,2,2024-05-26,200
9273,3,2024-05-27,300
9274,4,2024-05-28,400
9275,5,2024-05-29,500
9276,1,2024-05-30,100
9277,2,2024-05-31,200
9278,3,2024-06-01,300
9279,4,2024-06-02,400
9280,5,2024-06-03,500
9281,1,2024-06-04,
9282,2,2024-06-05,200
,3,2024-06-06,300
9284,4,2024-06-07,400
9285,5,2024-06-08,500
9286,1,2024-06-09,100
9287,2,2024-06-10,200
9288,3,2024-06-11,300
9289,4,2024-06-12,400
9290,5,2024-06-13,500
9291,1,2024-06-14,100
9292,2,2024-06-15,200
9293,,2024-06-16,100
9294,4,2024-06-17,400
9295,5,2024-06-18,500
9296,1,2024-06-19,100
9297,2,2024-06-20,200
9298,3,2024-06-21,300
9299,4,2024-06-22,400
,5,2024-06-23,500
9301,1,2024-06-24,100
9302,2,2024-06-25,200
9303,3,2024-06-26,300
9304,4,2024-06-27,400
9305,5,2024-06-28,500
9306,1,2024-06-29,100
9307,2,2024-06-30,200
9308,3,2024-07-01,300
9309,4,2024-07-02,400
9310,5,2024-07-03,
9311,1,2024-07-04,100
9312,2,2024-07-05,200
9313,3,2024-07-06,300
9314,4,2024-07-07,400
9315,5,2024-07-08,500
9316,,2024-07-09,100
,2,2024-07-10,200
9318,3,2024-07-11,300
9319,4,2024-07-12,400
9320,5,2024-07-13,500
9321,1,2024-07-14,100
9322,2,2024-07-15,200
9323,3,2024-07-16,300
9324,4,2024-07-17,400
9325,5,2024-07-18,500
9326,1,2024-07-19,100
9327,2,2024-07-20,200
9328,3,2024-07-21,300
9329,4,2024-07-22,400
9330,5,2024-07-23,500
9331,1,2024-07-24,100
9332,2,2024-07-25,200
9333,3,2024-07-26,300
,4,2024-07-27,400
9335,5,2024-07-28,500
9336,1,2024-07-29,100
9337,2,2024-07-30,200
9338,3,2024-07-31,300
9339,,2024-08-01,
9340,5,2024-08-02,500
9341,1,2024-08-03,100
9342,2,2024-08-04,200
9343,3,2024-08-05,300
9344,4,2024-08-06,400
9345,5,2024-08-07,500
9346,1,2024-08-08,100
9347,2,2024-08-09,200
9348,3,2024-08-10,300
9349,4,2024-08-11,400
9350,5,2024-08-12,500
,1,2024-08-13,100
9352,2,2024-08-14,200
9353,3,2024-08-15,300
9354,4,2024-08-16,400
9355,5,2024-08-17,500
9356,1,2024-08-18,100
9357,2,2024-08-19,200
9358,3,2024-08-20,300
9359,4,2024-08-21,400
9360,5,2024-08-22,500
9361,1,2024-08-23,100
9362,,2024-08-24,100
9363,3,2024-08-25,300
9364,4,2024-08-26,400
9365,5,2024-08-27,500
9366,1,2024-08-28,100
9367,2,2024-08-29,200
,3,2024-08-30,
9369,4,2024-08-31,400
9370,5,2024-09-01,500
9371,1,2024-09-02,100
9372,2,2024-09-03,200
9373,3,2024-09-04,300
9374,4,2024-09-05,400
9375,5,2024-09-06,500
9376,1,2024-09-07,100
9377,2,2024-09-08,200
9378,3,2024-09-09,300
9379,4,2024-09-10,400
9380,5,2024-09-11,500
9381,1,2024-09-12,100
9382,2,2024-09-13,200
9383,3,2024-09-14,300
9384,4,2024-09-15,400
,,2024-09-16,100
9386,1,2024-09-17,100
9387,2,2024-09-18,200
9388,3,2024-09-19,300
9389,4,2024-09-20,400
9390,5,2024-09-21,500
9391,1,2024-09-22,100
9392,2,2024-09-23,200
9393,3,2024-09-24,300
9394,4,2024-09-25,400
9395,5,2024-09-26,500
9396,1,2024-09-27,100
9397,2,2024-09-28,
9398,3,2024-09-29,300
9399,4,2024-09-30,400
9400,5,2024-10-01,500
9401,1,2024-10-02,100
,2,2024-10-03,200
9403,3,2024-10-04,300
9404,4,2024-10-05,400
9405,5,2024-10-06,500
9406,1,2024-10-07,100
9407,2,2024-10-08,200
9408,,2024-10-09,100
9409,4,2024-10-10,400
9410,5,2024-10-11,500
9411,1,2024-10-12,100
9412,2,2024-10-13,200
9413,3,2024-10-14,300
9414,4,2024-10-15,400
9415,5,2024-10-16,500
9416,1,2024-10-17,100
9417,2,2024-10-18,200
9418,3,2024-10-19,300
,4,2024-10-20,400
9420,5,2024-10-21,500
9421,1,2024-10-22,100
9422,2,2024-10-23,200
9423,3,2024-10-24,300
9424,4,2024-10-25,400
9425,5,2024-10-26,500
9426,1,2024-10-27,
9427,2,2024-10-28,200
9428,3,2024-10-29,300
9429,4,2024-10-30,400
9430,5,2024-10-31,500
9431,,2024-11-01,100
9432,2,2024-11-02,200
9433,3,2024-11-03,300
9434,4,2024-11-04,400
9435,5,2024-11-05,500
,1,2024-11-06,100
9437,2,2024-11-07,200
9438,3,2024-11-08,300
9439,4,2024-11-09,400
9440,5,2024-11-10,500
9441,1,2024-11-11,100
9442,2,2024-11-12,200
9443,3,2024-11-13,300
9444,4,2024-11-14,400
9445,5,2024-11-15,500
9446,1,2024-11-16,100
9447,2,2024-11-17,200
9448,3,2024-11-18,300
9449,4,2024-11-19,400
9450,5,2024-11-20,500
9451,1,2024-11-21,100
9452,2,2024-11-22,200
,3,2024-11-23,300
9454,,2024-11-24,100
9455,5,2024-11-25,
9456,1,2024-11-26,100
9457,2,2024-11-27,200
9458,3,2024-11-28,300
9459,4,2024-11-29,400
9460,5,2024-11-30,500
9461,1,2024-12-01,100
9462,2,2024-12-02,200
9463,3,2024-12-03,300
9464,4,2024-12-04,400
9465,5,2024-12-05,500
9466,1,2024-12-06,100
9467,2,2024-12-07,200
9468,3,2024-12-08,300
9469,4,2024-12-09,400
,5,2024-12-10,500
9471,1,2024-12-11,100
9472,2,2024-12-12,200
9473,3,2024-12-13,300
9474,4,2024-12-14,400
9475,5,2024-12-15,500
9476,1,2024-12-16,100
9477,,2024-12-17,100
9478,3,2024-12-18,300
9479,4,2024-12-19,400
9480,5,2024-12-20,500
9481,1,2024-12-21,100
9482,2,2024-12-22,200
9483,3,2024-12-23,300
9484,4,2024-12-24,
9485,5,2024-12-25,500
9486,1,2024-12-26,100
,2,2024-12-27,200
9488,3,2024-12-28,300
9489,4,2024-12-29,400
9490,5,2024-12-30,500
9491,1,2024-01-01,100
9492,2,2024-01-02,200
9493,3,2024-01-03,300
9494,4,2024-01-04,400
9495,5,2024-01-05,500
9496,1,2024-01-06,100
9497,2,2024-01-07,200
9498,3,2024-01-08,300
9499,4,2024-01-09,400
9500,,2024-01-10,100
9501,1,2024-01-11,100
9502,2,2024-01-12,200
9503,3,2024-01-13,300
,4,2024-01-14,400
9505,5,2024-01-15,500
9506,1,2024-01-16,100
9507,2,2024-01-17,200
9508,3,2024-01-18,300
9509,4,2024-01-19,400
9510,5,2024-01-20,500
9511,1,2024-01-21,100
9512,2,2024-01-22,200
9513,3,2024-01-23,
9514,4,2024-01-24,400
9515,5,2024-01-25,500
9516,1,2024-01-26,100
9517,2,2024-01-27,200
9518,3,2024-01-28,300
9519,4,2024-01-29,400
9520,5,2024-01-30,500
,1,2024-01-31,100
9522,2,2024-02-01,200
9523,,2024-02-02,100
9524,4,2024-02-03,400
9525,5,2024-02-04,500
9526,1,2024-02-05,100
9527,2,2024-02-06,200
9528,3,2024-02-07,300
9529,4,2024-02-08,400
9530,5,2024-02-09,500
9531,1,2024-02-10,100
9532,2,2024-02-11,200
9533,3,2024-02-12,300
9534,4,2024-02-13,400
9535,5,2024-02-14,500
9536,1,2024-02-15,100
9537,2,2024-02-16,200
,3,2024-02-17,300
9539,4,2024-02-18,400
9540,5,2024-02-19,500
9541,1,2024-02-20,100
9542,2,2024-02-21,
9543,3,2024-02-22,300
9544,4,2024-02-23,400
9545,5,2024-02-24,500
9546,,2024-02-25,100
9547,2,2024-02-26,200
9548,3,2024-02-27,300
9549,4,2024-02-28,400
9550,5,2024-02-29,500
9551,1,2024-03-01,100
9552,2,2024-03-02,200
9553,3,2024-03-03,300
9554,4,2024-03-04,400
,5,2024-03-05,500
9556,1,2024-03-06,100
9557,2,2024-03-07,200
9558,3,2024-03-08,300
9559,4,2024-03-09,400
9560,5,2024-03-10,500
9561,1,2024-03-11,100
9562,2,2024-03-12,200
9563,3,2024-03-13,300
9564,4,2024-03-14,400
9565,5,2024-03-15,500
9566,1,2024-03-16,100
9567,2,2024-03-17,200
9568,3,2024-03-18,300
9569,,2024-03-19,100
9570,5,2024-03-20,500
9571,1,2024-03-21,
,2,2024-03-22,200
9573,3,2024-03-23,300
9574,4,2024-03-24,400
9575,5,2024-03-25,500
9576,1,2024-03-26,100
9577,2,2024-03-27,200
9578,3,2024-03-28,300
9579,4,2024-03-29,400
9580,5,2024-03-30,500
9581,1,2024-03-31,100
9582,2,2024-04-01,200
9583,3,2024-04-02,300
9584,4,2024-04-03,400
9585,5,2024-04-04,500
9586,1,2024-04-05,100
9587,2,2024-04-06,200
9588,3,2024-04-07,300
,4,2024-04-08,400
9590,5,2024-04-09,500
9591,1,2024-04-10,100
9592,,2024-04-11,100
9593,3,2024-04-12,300
9594,4,2024-04-13,400
9595,5,2024-04-14,500
9596,1,2024-04-15,100
9597,2,2024-04-16,200
9598,3,2024-04-17,300
9599,4,2024-04-18,400
9600,5,2024-04-19,
9601,1,2024-04-20,100
9602,2,2024-04-21,200
9603,3,2024-04-22,300
9604,4,2024-04-23,400
9605,5,2024-04-24,500
,1,2024-04-25,100
9607,2,2024-04-26,200
9608,3,2024-04-27,300
9609,4,2024-04-28,400
9610,5,2024-04-29,500
9611,1,2024-04-30,100
9612,2,2024-05-01,200
9613,3,2024-05-02,300
9614,4,2024-05-03,400
9615,,2024-05-04,100
9616,1,2024-05-05,100
9617,2,2024-05-06,200
9618,3,2024-05-07,300
9619,4,2024-05-08,400
9620,5,2024-05-09,500
9621,1,2024-05-10,100
9622,2,2024-05-11,200
,3,2024-05-12,300
9624,4,2024-05-13,400
9625,5,2024-05-14,500
9626,1,2024-05-15,100
9627,2,2024-05-16,200
9628,3,2024-05-17,300
9629,4,2024-05-18,
9630,5,2024-05-19,500
9631,1,2024-05-20,100
9632,2,2024-05-21,200
9633,3,2024-05-22,300
9634,4,2024-05-23,400
9635,5,2024-05-24,500
9636,1,2024-05-25,100
9637,2,2024-05-26,200
9638,,2024-05-27,100
9639,4,2024-05-28,400
,5,2024-05-29,500
9641,1,2024-05-30,100
9642,2,2024-05-31,200
9643,3,2024-06-01,300
9644,4,2024-06-02,400
9645,5,2024-06-03,500
9646,1,2024-06-04,100
9647,2,2024-06-05,200
9648,3,2024-06-06,300
9649,4,2024-06-07,400
9650,5,2024-06-08,500
9651,1,2024-06-09,100
9652,2,2024-06-10,200
9653,3,2024-06-11,300
9654,4,2024-06-12,400
9655,5,2024-06-13,500
9656,1,2024-06-14,100
,2,2024-06-15,200
9658,3,2024-06-16,
9659,4,2024-06-17,400
9660,5,2024-06-18,500
9661,,2024-06-19,100
9662,2,2024-06-20,200
9663,3,2024-06-21,300
9664,4,2024-06-22,400
9665,5,2024-06-23,500
9666,1,2024-06-24,100
9667,2,2024-06-25,200
9668,3,2024-06-26,300
9669,4,2024-06-27,400
9670,5,2024-06-28,500
9671,1,2024-06-29,100
9672,2,2024-06-30,200
9673,3,2024-07-01,300
,4,2024-07-02,400
9675,5,2024-07-03,500
9676,1,2024-07-04,100
9677,2,2024-07-05,200
9678,3,2024-07-06,300
9679,4,2024-07-07,400
9680,5,2024-07-08,500
9681,1,2024-07-09,100
9682,2,2024-07-10,200
9683,3,2024-07-11,300
9684,,2024-07-12,100
9685,5,2024-07-13,500
9686,1,2024-07-14,100
9687,2,2024-07-15,
9688,3,2024-07-16,300
9689,4,2024-07-17,400
9690,5,2024-07-18,500
,1,2024-07-19,100
9692,2,2024-07-20,200
9693,3,2024-07-21,300
9694,4,2024-07-22,400
9695,5,2024-07-23,500
9696,1,2024-07-24,100
9697,2,2024-07-25,200
9698,3,2024-07-26,300
9699,4,2024-07-27,400
9700,5,2024-07-28,500
9701,1,2024-07-29,100
9702,2,2024-07-30,200
9703,3,2024-07-31,300
9704,4,2024-08-01,400
9705,5,2024-08-02,500
9706,1,2024-08-03,100
9707,,2024-08-04,100
,3,2024-08-05,300
9709,4,2024-08-06,400
9710,5,2024-08-07,500
9711,1,2024-08-08,100
9712,2,2024-08-09,200
9713,3,2024-08-10,300
9714,4,2024-08-11,400
9715,5,2024-08-12,500
9716,1,2024-08-13,
9717,2,2024-08-14,200
9718,3,2024-08-15,300
9719,4,2024-08-16,400
9720,5,2024-08-17,500
9721,1,2024-08-18,100
9722,2,2024-08-19,200
9723,3,2024-08-20,300
9724,4,2024-08-21,400
,5,2024-08-22,500
9726,1,2024-08-23,100
9727,2,2024-08-24,200
9728,3,2024-08-25,300
9729,4,2024-08-26,400
9730,,2024-08-27,100
9731,1,2024-08-28,100
9732,2,2024-08-29,200
9733,3,2024-08-30,300
9734,4,2024-08-31,400
9735,5,2024-09-01,500
9736,1,2024-09-02,100
9737,2,2024-09-03,200
9738,3,2024-09-04,300
9739,4,2024-09-05,400
9740,5,2024-09-06,500
9741,1,2024-09-07,100
,2,2024-09-08,200
9743,3,2024-09-09,300
